8387197;W03-C-Knokke-Heist-FH11;21143;1283950;8345386;5996522;W03-C-Knokke-Heist-FH11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;4;0;20200108;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1283950;8354445;5996525;W03-C-Knokke-Heist-FH11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;4;0;20200108;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1283950;8363338;5996528;W03-C-Knokke-Heist-FH11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;4;0;20200108;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1293528;8363356;;W03-C-Knokke-Heist-FH11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;;;;;;;;;;;;;;20200603;20210214
8387197;W03-C-Knokke-Heist-FH11;21143;1293922;8353795;;W03-C-Knokke-Heist-FH11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;;;;;;;;;;;;;;20200603;20210214
8387197;W03-C-Knokke-Heist-FH11;21143;1318478;8345954;5997017;W03-C-Knokke-Heist-FH11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;3;0;20200102;;;;;;;;;;;;;20200603;20210214
8387197;W03-C-Knokke-Heist-FH11;21143;1318478;8345955;5997018;W03-C-Knokke-Heist-FH11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;3;0;20200102;;;;;;;;;;;;;20200603;20210214
8387197;W03-C-Knokke-Heist-FH11;21143;1318478;8345956;5997019;W03-C-Knokke-Heist-FH11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;3;0;20200102;;;;;;;;;;;;;20200603;20210214
8387197;W03-C-Knokke-Heist-FH11;21143;1318478;11222405;5997016;W03-C-Knokke-Heist-FH11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;3;0;20200102;;;;;;;;;;;;;20200603;20210214
8387197;W03-C-Knokke-Heist-FH11;21143;1320201;11198820;5996714;W03-C-Knokke-Heist-FH11;Stonetales Properties;Elizabethlaan 355;8301;Knokke-Heist;50511111;info@stonetales.be;20200315;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;0;9;1;20200227;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1320201;11389341;5996723;W03-C-Knokke-Heist-FH11;Stonetales Properties;Elizabethlaan 355;8301;Knokke-Heist;50511111;info@stonetales.be;20200315;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;0;9;1;20200227;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1320201;11198821;5996715;W03-C-Knokke-Heist-FH11;Stonetales Properties;Elizabethlaan 355;8301;Knokke-Heist;50511111;info@stonetales.be;20200315;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;0;9;1;20200227;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1320201;11198822;5996716;W03-C-Knokke-Heist-FH11;Stonetales Properties;Elizabethlaan 355;8301;Knokke-Heist;50511111;info@stonetales.be;20200315;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;0;9;1;20200227;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1320201;11198823;5996717;W03-C-Knokke-Heist-FH11;Stonetales Properties;Elizabethlaan 355;8301;Knokke-Heist;50511111;info@stonetales.be;20200315;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;0;9;1;20200227;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1320201;11198824;5996718;W03-C-Knokke-Heist-FH11;Stonetales Properties;Elizabethlaan 355;8301;Knokke-Heist;50511111;info@stonetales.be;20200315;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;0;9;1;20200227;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1320201;11198825;5996719;W03-C-Knokke-Heist-FH11;Stonetales Properties;Elizabethlaan 355;8301;Knokke-Heist;50511111;info@stonetales.be;20200315;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;0;9;1;20200227;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1320201;11198826;5996720;W03-C-Knokke-Heist-FH11;Stonetales Properties;Elizabethlaan 355;8301;Knokke-Heist;50511111;info@stonetales.be;20200315;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;0;9;1;20200227;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1320201;11198827;5996721;W03-C-Knokke-Heist-FH11;Stonetales Properties;Elizabethlaan 355;8301;Knokke-Heist;50511111;info@stonetales.be;20200315;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;0;9;1;20200227;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1320201;11198828;5996722;W03-C-Knokke-Heist-FH11;Stonetales Properties;Elizabethlaan 355;8301;Knokke-Heist;50511111;info@stonetales.be;20200315;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;0;9;1;20200227;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1320202;8358175;5996653;W03-C-Knokke-Heist-FH11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;7;0;20200224;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1320202;8358176;5996654;W03-C-Knokke-Heist-FH11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;7;0;20200224;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1320202;8358177;5996655;W03-C-Knokke-Heist-FH11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;7;0;20200224;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1320202;8358178;5996657;W03-C-Knokke-Heist-FH11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;7;0;20200224;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1320202;8358179;5996658;W03-C-Knokke-Heist-FH11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;7;0;20200224;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1320202;8358180;5996659;W03-C-Knokke-Heist-FH11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;7;0;20200224;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1320202;8358181;5996660;W03-C-Knokke-Heist-FH11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;7;0;20200224;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1327484;8354264;;W03-C-Knokke-Heist-FH11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;;;;;;;;;;;;;;20200603;20210214
8387197;W03-C-Knokke-Heist-FH11;21143;1327485;8342574;;W03-C-Knokke-Heist-FH11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;;;;;;;;;;;;;;20200603;20210214
8387197;W03-C-Knokke-Heist-FH11;21143;1337867;8344471;;W03-C-Knokke-Heist-FH11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;;;;;;;;;;;;;;20200603;20210214
8387197;W03-C-Knokke-Heist-FH11;21143;1338936;8356073;;W03-C-Knokke-Heist-FH11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;;;;;;;;;;;;;;20200603;20210214
8387197;W03-C-Knokke-Heist-FH11;21143;1353727;8344909;5996430;W03-C-Knokke-Heist-FH11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;3;0;20200102;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1353727;8344910;5996432;W03-C-Knokke-Heist-FH11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;3;0;20200102;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1353727;8344911;5996434;W03-C-Knokke-Heist-FH11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;3;0;20200102;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1357108;8334278;5997534;W03-C-Knokke-Heist-FH11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;3;0;20200124;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1357108;8360711;5997535;W03-C-Knokke-Heist-FH11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;3;0;20200124;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1357108;8360712;5997536;W03-C-Knokke-Heist-FH11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;3;0;20200124;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1359245;8362925;;W03-C-Knokke-Heist-FH11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;;;;;;;;;;;;;;20200603;20210214
8387197;W03-C-Knokke-Heist-FH11;21143;1360112;8342635;;W03-C-Knokke-Heist-FH11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;;;;;;;;;;;;;;20200603;20210214
8387197;W03-C-Knokke-Heist-FH11;21143;1363105;8362932;;W03-C-Knokke-Heist-FH11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;;;;;;;;;;;;;;20200603;20210214
8387197;W03-C-Knokke-Heist-FH11;21143;1367275;8347738;5996383;W03-C-Knokke-Heist-FH11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;0;7;0;20200227;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1367275;11222356;5996376;W03-C-Knokke-Heist-FH11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;0;7;0;20200227;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1367275;11222357;5996378;W03-C-Knokke-Heist-FH11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;0;7;0;20200227;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1367275;11222358;5996379;W03-C-Knokke-Heist-FH11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;0;7;0;20200227;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1367275;11222359;5996380;W03-C-Knokke-Heist-FH11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;0;7;0;20200227;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1367275;11222360;5996381;W03-C-Knokke-Heist-FH11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;0;7;0;20200227;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1367275;11222361;5996382;W03-C-Knokke-Heist-FH11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;0;7;0;20200227;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1369962;8345108;;W03-C-Knokke-Heist-FH11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;;;;;;;;;;;;;;20200603;20210214
8387197;W03-C-Knokke-Heist-FH11;21143;1370820;8337041;5996435;W03-C-Knokke-Heist-FH11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;3;0;20200310;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1370820;8349993;5996436;W03-C-Knokke-Heist-FH11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;3;0;20200310;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1370820;8354657;5996437;W03-C-Knokke-Heist-FH11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;3;0;20200310;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1389263;8352591;5995065;W03-C-Knokke-Heist-FH11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;3;0;20200109;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1389263;8352592;5995066;W03-C-Knokke-Heist-FH11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;3;0;20200109;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1389263;8352593;5995067;W03-C-Knokke-Heist-FH11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;3;0;20200109;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1389615;8362397;;W03-C-Knokke-Heist-FH11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;;;;;;;;;;;;;;20200603;20210214
8387197;W03-C-Knokke-Heist-FH11;21143;1398828;8362900;5996438;W03-C-Knokke-Heist-FH11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;3;0;20200102;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1398828;8362901;5996439;W03-C-Knokke-Heist-FH11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;3;0;20200102;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1398828;8362902;5996440;W03-C-Knokke-Heist-FH11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;3;0;20200102;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1437873;8333740;;W03-C-Knokke-Heist-FH11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;;;;;;;;;;;;;;20200603;20210214
8387197;W03-C-Knokke-Heist-FH11;21143;1442667;8359149;;W03-C-Knokke-Heist-FH11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;;;;;;;;;;;;;;20200603;20210214
8387197;W03-C-Knokke-Heist-FH11;21143;1443152;8345206;5995281;W03-C-Knokke-Heist-FH11;Stonetales;;;;;;20200129;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;4;1;20200129;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1443152;11389264;5995282;W03-C-Knokke-Heist-FH11;Stonetales;;;;;;20200129;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;4;1;20200129;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1443152;11389265;5995283;W03-C-Knokke-Heist-FH11;Stonetales;;;;;;20200129;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;4;1;20200129;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1443152;11389266;5995284;W03-C-Knokke-Heist-FH11;Stonetales;;;;;;20200129;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;4;1;20200129;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1443152;11389267;5995285;W03-C-Knokke-Heist-FH11;Stonetales;;;;;;20200129;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;4;1;20200129;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1450807;8347352;5996809;W03-C-Knokke-Heist-FH11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;2;0;20200107;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1450807;8347353;5996810;W03-C-Knokke-Heist-FH11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;2;0;20200107;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1451159;8360688;;W03-C-Knokke-Heist-FH11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;;;;;;;;;;;;;;20200603;20210214
8387197;W03-C-Knokke-Heist-FH11;21143;1458028;8355567;;W03-C-Knokke-Heist-FH11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;;;;;;;;;;;;;;20200603;20210214
8387197;W03-C-Knokke-Heist-FH11;21143;1465850;8335875;;W03-C-Knokke-Heist-FH11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;;;;;;;;;;;;;;20200603;20210214
8387197;W03-C-Knokke-Heist-FH11;21143;1470350;8333971;5996089;W03-C-Knokke-Heist-FH11;Vastgoed de Maeseneire;Smedenstraat 91;8300;Knokke;476430045;beheer@de-maeseneire.be;20200104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;6;1;20200104;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1470350;8333972;5996091;W03-C-Knokke-Heist-FH11;Vastgoed de Maeseneire;Smedenstraat 91;8300;Knokke;476430045;beheer@de-maeseneire.be;20200104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;6;1;20200104;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1470350;8338196;5996092;W03-C-Knokke-Heist-FH11;Vastgoed de Maeseneire;Smedenstraat 91;8300;Knokke;476430045;beheer@de-maeseneire.be;20200104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;6;1;20200104;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1470350;8342284;5996094;W03-C-Knokke-Heist-FH11;Vastgoed de Maeseneire;Smedenstraat 91;8300;Knokke;476430045;beheer@de-maeseneire.be;20200104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;6;1;20200104;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1470350;8346766;5996095;W03-C-Knokke-Heist-FH11;Vastgoed de Maeseneire;Smedenstraat 91;8300;Knokke;476430045;beheer@de-maeseneire.be;20200104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;6;1;20200104;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1470350;8346767;5996096;W03-C-Knokke-Heist-FH11;Vastgoed de Maeseneire;Smedenstraat 91;8300;Knokke;476430045;beheer@de-maeseneire.be;20200104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;6;1;20200104;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1470350;11389306;5996097;W03-C-Knokke-Heist-FH11;Vastgoed de Maeseneire;Smedenstraat 91;8300;Knokke;476430045;beheer@de-maeseneire.be;20200104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;6;1;20200104;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1476271;8349796;;W03-C-Knokke-Heist-FH11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;;;;;;;;;;;;;;20200603;20210214
8387197;W03-C-Knokke-Heist-FH11;21143;1479041;8365071;;W03-C-Knokke-Heist-FH11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;;;;;;;;;;;;;;20200603;20210214
8387197;W03-C-Knokke-Heist-FH11;21143;1485123;10550774;5995952;W03-C-Knokke-Heist-FH11;Abimo Dewispelaere ADW;;;;50513994;simon@adwimmo.be;20200309;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;1;16;3;20200315;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1485123;10553990;5995953;W03-C-Knokke-Heist-FH11;Abimo Dewispelaere ADW;;;;50513994;simon@adwimmo.be;20200309;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;1;16;3;20200315;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1485123;11222296;5995951;W03-C-Knokke-Heist-FH11;Abimo Dewispelaere ADW;;;;50513994;simon@adwimmo.be;20200309;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;1;16;3;20200315;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1485123;11222297;5995954;W03-C-Knokke-Heist-FH11;Abimo Dewispelaere ADW;;;;50513994;simon@adwimmo.be;20200309;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;1;16;3;20200315;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1485123;11222298;5995955;W03-C-Knokke-Heist-FH11;Abimo Dewispelaere ADW;;;;50513994;simon@adwimmo.be;20200309;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;1;16;3;20200315;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1485123;11222299;5995956;W03-C-Knokke-Heist-FH11;Abimo Dewispelaere ADW;;;;50513994;simon@adwimmo.be;20200309;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;1;16;3;20200315;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1485123;11222300;5995957;W03-C-Knokke-Heist-FH11;Abimo Dewispelaere ADW;;;;50513994;simon@adwimmo.be;20200309;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;1;16;3;20200315;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1485123;11222301;5995958;W03-C-Knokke-Heist-FH11;Abimo Dewispelaere ADW;;;;50513994;simon@adwimmo.be;20200309;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;1;16;3;20200315;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1485123;11389294;5995967;W03-C-Knokke-Heist-FH11;Abimo Dewispelaere ADW;;;;50513994;simon@adwimmo.be;20200309;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;1;16;3;20200315;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1485123;11389295;5995968;W03-C-Knokke-Heist-FH11;Abimo Dewispelaere ADW;;;;50513994;simon@adwimmo.be;20200309;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;1;16;3;20200315;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1485123;11389296;5995969;W03-C-Knokke-Heist-FH11;Abimo Dewispelaere ADW;;;;50513994;simon@adwimmo.be;20200309;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;1;16;3;20200315;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1485123;10552794;5995959;W03-C-Knokke-Heist-FH11;Abimo Dewispelaere ADW;;;;50513994;simon@adwimmo.be;20200309;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;1;16;3;20200315;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1485123;11389297;5995970;W03-C-Knokke-Heist-FH11;Abimo Dewispelaere ADW;;;;50513994;simon@adwimmo.be;20200309;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;1;16;3;20200315;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1485123;10553542;5995960;W03-C-Knokke-Heist-FH11;Abimo Dewispelaere ADW;;;;50513994;simon@adwimmo.be;20200309;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;1;16;3;20200315;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1485123;10553574;5995961;W03-C-Knokke-Heist-FH11;Abimo Dewispelaere ADW;;;;50513994;simon@adwimmo.be;20200309;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;1;16;3;20200315;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1485123;10553575;5995962;W03-C-Knokke-Heist-FH11;Abimo Dewispelaere ADW;;;;50513994;simon@adwimmo.be;20200309;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;1;16;3;20200315;;;;;;;;;;;;;20200603;20210130
8387197;W03-C-Knokke-Heist-FH11;21143;1485123;10553801;5995963;W03-C-Knokke-Heist-FH11;Abimo Dewispelaere ADW;;;;50513994;simon@adwimmo.be;20200309;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;1;16;3;20200315;;;;;;;;;;;;;20200603;20210130
